opportunity_id,account_id,opportunity_name,created_date,close_date,stage_name,amount,probability,expected_revenue,owner_id,lead_source,primary_campaign_id,forecast_category,next_step,days_in_current_stage,is_stale
OPP001479,ACC000382,Catalyst Works 16 - Lifecycle Redesign,2025-05-01,2025-09-23,Discovery,303331,0.25,75832.75,USR000005,Partner,CMP000023,Best Case,Schedule discovery,59,True
OPP001480,ACC000452,Apex Solutions 9 - HubSpot-SFDC Integration,2025-03-10,2025-06-28,Discovery,22710,0.25,5677.5,USR000011,Referral,CMP000010,Pipeline,Send proposal,39,False
OPP001481,ACC000124,Keystone Analytics - Reporting Build,2025-03-09,2025-06-01,Demo,5000,0.4,2000.0,USR000021,Content Download,CMP000021,Best Case,Legal review,38,False
OPP001482,ACC000616,Pioneer Platform 96 - HubSpot-SFDC Integration,2025-10-13,2026-03-11,Demo,148081,0.4,59232.4,USR000022,Event,,Best Case,Send proposal,44,False
OPP001483,ACC000412,Bright Dynamics 65 - Reporting Build,2025-02-05,2025-06-23,Closed Lost,48732,0.0,0.0,USR000014,LinkedIn,CMP000001,Closed,,13,False
OPP001484,ACC000210,Northstar Software 45 - HubSpot-SFDC Integration,2025-09-13,2025-11-30,Prospecting,33484,0.1,3348.4,USR000014,Direct,CMP000026,Commit,Schedule discovery,11,False
OPP001485,ACC000347,Catalyst Platform - Lead Routing,2025-10-05,2026-01-20,Closed Won,101808,1.0,101808.0,USR000010,Direct,CMP000016,Closed,,37,False
OPP001486,ACC000192,Nova Ops 75 - Lifecycle Redesign,2026-05-29,2026-08-09,Demo,19183,0.4,7673.2,USR000022,Organic Search,CMP000021,Best Case,Send proposal,46,True
OPP001487,ACC000112,Summit Data 90 - Lifecycle Redesign,2025-12-17,2026-02-24,Demo,137418,0.4,54967.2,USR000027,Event,CMP000016,Commit,Technical scoping,27,False
OPP001488,ACC000568,Pioneer Data 32 - HubSpot-SFDC Integration,2026-04-09,2026-05-13,Closed Won,28085,1.0,28085.0,USR000019,Referral,,Closed,,34,False
OPP001489,ACC000621,Signal Labs 78 - CRM Cleanup,2026-05-02,2026-08-30,Discovery,58508,0.25,14627.0,USR000014,Webinar,CMP000004,Best Case,Executive follow-up,11,False
OPP001490,ACC000500,Summit Markets 10 - CRM Cleanup,2026-04-26,2026-08-30,Demo,286862,0.4,114744.8,USR000007,Content Download,CMP000035,Best Case,Legal review,42,False
OPP001491,ACC000168,Ironwood Platform 56 - CRM Cleanup,2025-05-21,2025-07-28,Proposal,30182,0.6,18109.2,USR000014,Webinar,,Commit,Schedule discovery,24,False
OPP001492,ACC000634,Ironwood Systems 99 - CRM Cleanup,2025-08-06,2025-12-16,Closed Won,172775,1.0,172775.0,USR000022,Paid Search,CMP000019,Closed,,7,False
OPP001493,ACC000554,Pioneer Markets - Lead Routing,2025-04-21,2025-06-10,Closed Lost,28405,0.0,0.0,USR000014,Content Download,CMP000011,Closed,,20,False
OPP001494,ACC000118,Meridian Labs 60 - Lifecycle Redesign,2025-12-03,2026-05-15,Proposal,175029,0.6,105017.4,USR000010,Organic Search,CMP000021,Pipeline,Schedule discovery,14,False
OPP001495,ACC000058,Keystone Group - HubSpot-SFDC Integration,2025-02-16,2025-03-03,Prospecting,16934,0.1,1693.4,USR000019,Referral,CMP000002,Commit,Legal review,17,False
OPP001496,ACC000269,Bright Labs 38 - RevOps Retainer,2025-09-09,2025-11-13,Prospecting,26090,0.1,2609.0,USR000010,Referral,CMP000024,Commit,No next step logged,22,True
OPP001497,ACC000152,Cobalt Platform - CRM Cleanup,2025-07-17,2025-11-20,Closed Won,26903,1.0,26903.0,USR000018,Partner,CMP000001,Closed,,81,False
OPP001498,ACC000623,Meridian Platform 77 - Reporting Build,2025-04-27,2025-07-19,Closed Won,33598,1.0,33598.0,USR000027,LinkedIn,CMP000030,Closed,,42,False
OPP001499,ACC000415,Nimbus Software 7 - CRM Cleanup,2025-12-23,2026-05-15,Prospecting,106737,0.1,10673.7,USR000022,Referral,CMP000027,Pipeline,Executive follow-up,5,False
OPP001500,ACC000513,Ironwood Platform - Lead Routing,2025-08-31,2025-09-24,Negotiation,12241,0.75,9180.75,USR000021,LinkedIn,CMP000025,Pipeline,Schedule discovery,5,False
OPP001501,ACC000118,Meridian Labs 60 - RevOps Retainer,2025-12-26,2026-04-15,Closed Won,251285,1.0,251285.0,USR000011,Outbound,CMP000005,Closed,,48,False
OPP001502,ACC000591,Meridian Dynamics 77 - Reporting Build,2025-02-15,2025-06-06,Discovery,157830,0.25,39457.5,USR000023,Referral,CMP000007,Pipeline,Send proposal,32,False
OPP001503,ACC000448,Atlas Markets 54 - CRM Cleanup,2025-04-08,2025-06-27,Closed Lost,60032,0.0,0.0,USR000014,Webinar,CMP000026,Closed,,65,False
OPP001504,ACC000118,Meridian Labs 60 - CRM Cleanup,2025-06-21,2025-10-29,Discovery,164342,0.25,41085.5,USR000022,Organic Search,CMP000002,Best Case,Executive follow-up,33,False
OPP001505,ACC000343,Bright Systems 91 - Reporting Build,2026-02-26,2026-05-06,Closed Lost,46937,0.0,0.0,USR000014,Paid Search,CMP000029,Closed,,52,False
OPP001506,ACC000282,BluePeak Markets 96 - RevOps Retainer,2025-05-10,2025-08-15,Closed Lost,211177,0.0,0.0,USR000027,Paid Search,CMP000030,Closed,,36,False
OPP001507,ACC000481,Bright Ops 12 - HubSpot-SFDC Integration,2025-01-16,2025-06-27,Closed Lost,229397,0.0,0.0,USR000009,LinkedIn,CMP000026,Closed,,46,False
OPP001508,ACC000118,Meridian Labs 60 - CRM Cleanup,2025-12-18,2026-06-19,Closed Won,510819,1.0,510819.0,USR000019,Event,CMP000003,Closed,,30,False
OPP001509,ACC000059,Signal Ops - RevOps Retainer,2025-04-01,2025-06-05,Proposal,7179,0.6,4307.4,USR000011,Content Download,CMP000030,Commit,Technical scoping,43,False
OPP001510,ACC000578,Northstar Dynamics 19 - HubSpot-SFDC Integration,2025-11-26,2026-03-27,Closed Lost,350643,0.0,0.0,USR000022,Referral,CMP000012,Closed,,14,False
OPP001511,ACC000465,Apex Solutions 28 - RevOps Retainer,2026-04-24,2026-07-16,Closed Lost,10516,0.0,0.0,USR000011,Event,CMP000020,Closed,,11,False
OPP001512,ACC000580,Evergreen Analytics 41 - Lifecycle Redesign,2026-01-03,2026-07-05,Demo,57981,0.4,23192.4,USR000018,Paid Search,CMP000002,Commit,Legal review,54,True
OPP001513,ACC000241,Clearpath Labs 95 - HubSpot-SFDC Integration,2025-07-10,2025-09-28,Proposal,134916,0.6,80949.6,USR000019,Referral,CMP000021,Commit,Technical scoping,8,False
OPP001514,ACC000203,Bright Data 15 - HubSpot-SFDC Integration,2026-05-03,2026-09-04,Closed Lost,56000,0.0,0.0,USR000027,LinkedIn,CMP000007,Closed,,28,False
OPP001515,ACC000080,Apex Labs - HubSpot-SFDC Integration,2025-09-14,2025-11-29,Proposal,44008,0.6,26404.8,USR000007,Content Download,CMP000011,Commit,Technical scoping,20,False
OPP001516,ACC000005,Summit Solutions - CRM Cleanup,2025-09-16,2025-10-18,Demo,32556,0.4,13022.4,USR000018,Webinar,CMP000001,Commit,Legal review,37,False
OPP001517,ACC000264,Evergreen Health - CRM Cleanup,2025-06-07,2025-06-27,Discovery,49115,0.25,12278.75,USR000018,Direct,CMP000023,Best Case,Schedule discovery,15,False
OPP001518,ACC000535,Ironwood Health 54 - Lead Routing,2025-06-02,2025-09-10,Proposal,40694,0.6,24416.4,USR000005,Content Download,CMP000016,Commit,Legal review,40,False
OPP001519,ACC000280,BluePeak Platform 20 - HubSpot-SFDC Integration,2025-01-21,2025-04-02,Demo,38365,0.4,15346.0,USR000007,LinkedIn,CMP000021,Commit,Schedule discovery,35,False
OPP001520,ACC000322,BluePeak Group 91 - RevOps Retainer,2026-01-08,2026-02-16,Closed Lost,39855,0.0,0.0,USR000011,Referral,CMP000030,Closed,,25,False
OPP001521,ACC000479,Evergreen Markets 75 - RevOps Retainer,2025-05-24,2025-08-23,Discovery,228782,0.25,57195.5,USR000007,Direct,,Pipeline,No next step logged,29,True
OPP001522,ACC000589,Nimbus Analytics 95 - Lead Routing,2025-09-01,2025-12-02,Demo,240326,0.4,96130.4,USR000022,Partner,CMP000018,Commit,Schedule discovery,16,False
OPP001523,ACC000506,Cobalt Dynamics 47 - RevOps Retainer,2025-03-21,2025-07-14,Prospecting,47353,0.1,4735.3,USR000014,Webinar,,Commit,Executive follow-up,21,False
OPP001524,ACC000250,Atlas Networks - CRM Cleanup,2025-04-12,2025-06-17,Demo,59213,0.4,23685.2,USR000019,Webinar,CMP000026,Best Case,Schedule discovery,38,False
OPP001525,ACC000214,Catalyst Data - HubSpot-SFDC Integration,2025-01-25,2025-02-14,Closed Lost,37418,0.0,0.0,USR000010,Referral,,Closed,,57,False
OPP001526,ACC000414,Evergreen Networks 99 - CRM Cleanup,2025-11-27,2026-03-12,Closed Lost,126808,0.0,0.0,USR000018,Content Download,CMP000010,Closed,,18,False
OPP001527,ACC000035,Summit Analytics - Lead Routing,2026-03-16,2026-05-31,Closed Won,101494,1.0,101494.0,USR000010,Content Download,CMP000001,Closed,,23,False
OPP001528,ACC000026,Ironwood Markets - Reporting Build,2025-04-15,2025-07-29,Demo,116750,0.4,46700.0,USR000007,Referral,CMP000011,Best Case,Technical scoping,23,False
OPP001529,ACC000479,Evergreen Markets 75 - Lead Routing,2025-06-05,2025-11-05,Proposal,250088,0.6,150052.8,USR000009,Referral,CMP000029,Pipeline,Executive follow-up,14,False
OPP001530,ACC000326,Clearpath Intelligence 13 - HubSpot-SFDC Integration,2025-03-07,2025-08-05,Prospecting,88928,0.1,8892.8,USR000021,Webinar,CMP000003,Pipeline,Schedule discovery,47,True
OPP001531,ACC000384,Ironwood Networks 73 - Lead Routing,2025-08-11,2025-10-25,Demo,9949,0.4,3979.6,USR000005,Webinar,CMP000001,Best Case,Legal review,19,False
OPP001532,ACC000609,Keystone Ops - RevOps Retainer,2026-03-24,2026-07-22,Discovery,127464,0.25,31866.0,USR000022,Direct,,Best Case,Send proposal,24,False
OPP001533,ACC000370,Catalyst Dynamics 59 - Lead Routing,2025-11-27,2026-03-30,Discovery,30007,0.25,7501.75,USR000023,Direct,CMP000027,Best Case,Executive follow-up,30,False
OPP001534,ACC000353,Pioneer Solutions - Lead Routing,2025-09-28,2025-12-26,Demo,186173,0.4,74469.2,USR000014,Outbound,CMP000014,Pipeline,Schedule discovery,33,False
OPP001535,ACC000532,Northstar Health - Lifecycle Redesign,2025-02-12,2025-07-10,Demo,192476,0.4,76990.4,USR000011,Webinar,CMP000009,Pipeline,Executive follow-up,21,False
OPP001536,ACC000171,BluePeak Ops - Lead Routing,2025-04-17,2025-05-09,Closed Lost,19866,0.0,0.0,USR000019,LinkedIn,,Closed,,57,False
OPP001537,ACC000173,Keystone Health - RevOps Retainer,2026-05-25,2026-07-22,Proposal,78367,0.6,47020.2,USR000022,Paid Search,CMP000008,Best Case,Legal review,9,False
OPP001538,ACC000012,Ironwood Networks - Lifecycle Redesign,2025-03-22,2025-05-26,Closed Won,20419,1.0,20419.0,USR000014,Partner,CMP000004,Closed,,49,False
OPP001539,ACC000207,Meridian Works - RevOps Retainer,2025-04-08,2025-09-19,Closed Lost,73685,0.0,0.0,USR000009,Direct,CMP000034,Closed,,22,False
OPP001540,ACC000463,Catalyst Health 65 - Reporting Build,2025-08-30,2025-12-30,Discovery,201072,0.25,50268.0,USR000018,Outbound,CMP000033,Best Case,Schedule discovery,51,True
OPP001541,ACC000548,Bright Health 59 - Reporting Build,2026-03-09,2026-06-22,Closed Lost,40338,0.0,0.0,USR000019,Paid Search,CMP000007,Closed,,28,False
OPP001542,ACC000515,Catalyst Intelligence 41 - Reporting Build,2025-01-30,2025-03-21,Prospecting,40939,0.1,4093.9,USR000021,Direct,CMP000018,Pipeline,Schedule discovery,23,False
OPP001543,ACC000333,Keystone Works - HubSpot-SFDC Integration,2025-06-03,2025-10-19,Prospecting,268174,0.1,26817.4,USR000005,Referral,CMP000003,Pipeline,Legal review,13,False
OPP001544,ACC000512,Cobalt Cloud 80 - Lifecycle Redesign,2026-03-27,2026-05-15,Demo,8639,0.4,3455.6,USR000014,Webinar,CMP000030,Pipeline,Executive follow-up,8,False
OPP001545,ACC000636,BluePeak Ops 63 - RevOps Retainer,2026-01-22,2026-02-06,Demo,28134,0.4,11253.6,USR000011,Partner,CMP000011,Best Case,Legal review,55,True
OPP001546,ACC000095,Cobalt Works - Lifecycle Redesign,2026-01-25,2026-04-24,Closed Lost,49680,0.0,0.0,USR000014,Partner,CMP000029,Closed,,17,False
OPP001547,ACC000415,Nimbus Software 7 - Reporting Build,2025-06-06,2025-10-09,Proposal,53445,0.6,32067.0,USR000007,LinkedIn,CMP000033,Best Case,Technical scoping,16,False
OPP001548,ACC000055,Signal Solutions - Lifecycle Redesign,2026-01-11,2026-04-19,Negotiation,42581,0.75,31935.75,USR000019,LinkedIn,,Commit,No next step logged,5,True
OPP001549,ACC000207,Meridian Works - Lead Routing,2025-01-07,2025-04-29,Closed Lost,102160,0.0,0.0,USR000027,Content Download,CMP000009,Closed,,3,False
OPP001550,ACC000266,Keystone Dynamics - HubSpot-SFDC Integration,2026-03-31,2026-08-03,Proposal,185212,0.6,111127.2,USR000009,Organic Search,CMP000019,Pipeline,Schedule discovery,41,False
OPP001551,ACC000011,Ironwood Analytics - RevOps Retainer,2025-04-04,2025-09-08,Discovery,150322,0.25,37580.5,USR000010,Outbound,CMP000031,Pipeline,Schedule discovery,7,False
OPP001552,ACC000272,Cobalt Platform 66 - HubSpot-SFDC Integration,2025-02-23,2025-07-24,Discovery,127941,0.25,31985.25,USR000009,Referral,CMP000012,Pipeline,Technical scoping,4,False
OPP001553,ACC000325,Keystone Cloud - RevOps Retainer,2026-03-31,2026-07-25,Closed Won,285491,1.0,285491.0,USR000005,Partner,CMP000009,Closed,,51,False
OPP001554,ACC000587,Pioneer Cloud 88 - HubSpot-SFDC Integration,2025-10-31,2026-02-22,Prospecting,61210,0.1,6121.0,USR000027,Direct,,Best Case,Send proposal,20,False
OPP001555,ACC000559,Meridian Platform 55 - Lifecycle Redesign,2025-08-02,2025-12-17,Discovery,322135,0.25,80533.75,USR000007,Content Download,CMP000001,Best Case,Executive follow-up,15,False
OPP001556,ACC000101,Bright Labs 72 - CRM Cleanup,2026-06-03,2026-08-24,Prospecting,39497,0.1,3949.7,USR000023,Partner,CMP000022,Commit,Schedule discovery,34,False
OPP001557,ACC000146,Bright Markets 38 - CRM Cleanup,2025-04-12,2025-08-04,Discovery,92609,0.25,23152.25,USR000010,Direct,CMP000015,Pipeline,Executive follow-up,31,False
OPP001558,ACC000150,Northstar Solutions - RevOps Retainer,2025-03-29,2025-05-25,Prospecting,23217,0.1,2321.7,USR000019,Webinar,CMP000023,Commit,Schedule discovery,36,False
OPP001559,ACC000495,Atlas Systems 51 - CRM Cleanup,2025-07-31,2025-12-25,Demo,54832,0.4,21932.8,USR000014,Outbound,CMP000006,Best Case,Executive follow-up,45,False
OPP001560,ACC000255,BluePeak Labs - Reporting Build,2025-04-05,2025-08-07,Discovery,141783,0.25,35445.75,USR000018,LinkedIn,CMP000016,Commit,Send proposal,42,False
OPP001561,ACC000543,Pioneer Labs 30 - CRM Cleanup,2025-12-10,2026-03-21,Discovery,72702,0.25,18175.5,USR000027,Outbound,CMP000002,Pipeline,Technical scoping,59,True
OPP001562,ACC000066,Summit Ops 30 - Reporting Build,2025-09-12,2025-12-02,Discovery,64418,0.25,16104.5,USR000019,Direct,CMP000014,Best Case,Send proposal,15,False
OPP001563,ACC000173,Keystone Health - CRM Cleanup,2025-11-08,2026-04-04,Discovery,117676,0.25,29419.0,USR000027,LinkedIn,CMP000019,Best Case,Executive follow-up,26,False
OPP001564,ACC000176,Pioneer Ops 94 - RevOps Retainer,2025-05-13,2025-09-09,Demo,87676,0.4,35070.4,USR000018,Direct,CMP000022,Commit,Send proposal,39,False
OPP001565,ACC000317,Cobalt Health - Reporting Build,2025-06-16,2025-08-29,Prospecting,32471,0.1,3247.1,USR000007,Content Download,,Pipeline,Send proposal,43,False
OPP001566,ACC000423,BluePeak Intelligence - Reporting Build,2025-07-19,2025-10-31,Closed Lost,107650,0.0,0.0,USR000007,Direct,CMP000001,Closed,,3,False
OPP001567,ACC000121,Bright Software - CRM Cleanup,2025-06-01,2025-10-20,Demo,99241,0.4,39696.4,USR000022,Content Download,CMP000002,Pipeline,Executive follow-up,39,False
OPP001568,ACC000537,Keystone Dynamics 63 - Lifecycle Redesign,2025-12-05,2026-02-03,Negotiation,71600,0.75,53700.0,USR000022,LinkedIn,CMP000008,Best Case,Executive follow-up,19,False
OPP001569,ACC000556,Signal Solutions 98 - Lifecycle Redesign,2025-01-30,2025-05-28,Discovery,12172,0.25,3043.0,USR000018,Outbound,CMP000036,Pipeline,Send proposal,4,False
OPP001570,ACC000146,Bright Markets 38 - RevOps Retainer,2026-04-16,2026-09-01,Closed Won,359918,1.0,359918.0,USR000027,Partner,CMP000032,Closed,,55,False
OPP001571,ACC000448,Atlas Markets 54 - Lead Routing,2025-11-04,2026-01-06,Discovery,29995,0.25,7498.75,USR000018,LinkedIn,CMP000007,Best Case,Legal review,11,False
OPP001572,ACC000643,Meridian Software - Lead Routing,2025-10-05,2026-03-22,Closed Lost,190884,0.0,0.0,USR000022,Content Download,CMP000031,Closed,,8,False
OPP001573,ACC000126,Meridian Software 78 - CRM Cleanup,2025-05-06,2025-10-29,Discovery,110684,0.25,27671.0,USR000010,Webinar,CMP000035,Commit,Schedule discovery,45,False
OPP001574,ACC000067,Evergreen Dynamics - HubSpot-SFDC Integration,2026-04-17,2026-08-20,Closed Lost,10543,0.0,0.0,USR000022,LinkedIn,CMP000007,Closed,,14,False
OPP001575,ACC000255,BluePeak Labs - Lead Routing,2025-10-19,2025-12-17,Proposal,108800,0.6,65280.0,USR000019,Referral,CMP000018,Best Case,Send proposal,34,False
OPP001576,ACC000001,Nimbus Ops - CRM Cleanup,2025-10-16,2026-02-04,Discovery,20885,0.25,5221.25,USR000027,Partner,CMP000029,Commit,Technical scoping,4,False
OPP001577,ACC000565,BluePeak Analytics - Lead Routing,2025-07-27,2025-09-01,Discovery,57217,0.25,14304.25,USR000018,LinkedIn,CMP000003,Pipeline,Executive follow-up,31,False
OPP001578,ACC000339,BluePeak Solutions - Lead Routing,2026-05-02,2026-08-06,Prospecting,137987,0.1,13798.7,USR000018,Partner,CMP000017,Best Case,Legal review,54,True
OPP001579,ACC000293,Atlas Labs 13 - Reporting Build,2025-06-05,2025-08-30,Discovery,261119,0.25,65279.75,USR000005,Referral,CMP000012,Commit,Send proposal,31,False
OPP001580,ACC000532,Northstar Health - Reporting Build,2026-03-10,2026-06-28,Discovery,126621,0.25,31655.25,USR000011,Event,CMP000010,Pipeline,Technical scoping,39,False
OPP001581,ACC000413,Cobalt Systems - Lifecycle Redesign,2026-05-22,2026-08-14,Proposal,22193,0.6,13315.8,USR000005,Paid Search,CMP000013,Commit,Legal review,5,False
OPP001582,ACC000330,Clearpath Intelligence 41 - CRM Cleanup,2026-06-10,2026-09-23,Proposal,68454,0.6,41072.4,USR000023,Webinar,,Pipeline,Send proposal,16,False
OPP001583,ACC000426,Evergreen Ops 30 - CRM Cleanup,2025-09-18,2026-01-30,Closed Won,122413,1.0,122413.0,USR000014,Content Download,CMP000028,Closed,,16,False
OPP001584,ACC000424,Nimbus Health 75 - RevOps Retainer,2025-09-03,2025-11-20,Closed Won,38011,1.0,38011.0,USR000007,Organic Search,CMP000023,Closed,,40,False
OPP001585,ACC000037,Atlas Systems - RevOps Retainer,2025-07-10,2025-08-14,Closed Lost,141958,0.0,0.0,USR000011,Webinar,CMP000031,Closed,,17,False
OPP001586,ACC000002,Vertex Markets - Lead Routing,2025-02-11,2025-07-24,Discovery,120453,0.25,30113.25,USR000021,Referral,CMP000036,Pipeline,No next step logged,36,True
OPP001587,ACC000045,Pioneer Labs - Lead Routing,2025-03-05,2025-05-13,Discovery,11658,0.25,2914.5,USR000019,Paid Search,CMP000031,Pipeline,Legal review,42,False
OPP001588,ACC000309,Evergreen Data 88 - CRM Cleanup,2025-10-26,2025-11-16,Closed Lost,18476,0.0,0.0,USR000027,Content Download,CMP000029,Closed,,24,False
OPP001589,ACC000347,Catalyst Platform - Lead Routing,2025-07-08,2025-12-07,Discovery,28351,0.25,7087.75,USR000011,Referral,CMP000035,Best Case,Send proposal,26,False
OPP001590,ACC000420,Northstar Health 3 - Reporting Build,2026-05-03,2026-06-28,Closed Won,113440,1.0,113440.0,USR000027,Organic Search,CMP000018,Closed,,27,False
OPP001591,ACC000532,Northstar Health - Lifecycle Redesign,2026-02-28,2026-08-14,Demo,82527,0.4,33010.8,USR000027,Content Download,CMP000008,Best Case,Send proposal,45,False
OPP001592,ACC000065,Keystone Software 93 - HubSpot-SFDC Integration,2025-05-06,2025-08-04,Demo,72247,0.4,28898.8,USR000021,Partner,CMP000019,Commit,Executive follow-up,54,True
OPP001593,ACC000265,Catalyst Cloud 14 - HubSpot-SFDC Integration,2025-03-13,2025-06-12,Discovery,25427,0.25,6356.75,USR000018,Organic Search,,Best Case,No next step logged,33,True
OPP001594,ACC000086,Atlas Health - RevOps Retainer,2025-03-19,2025-06-14,Negotiation,41589,0.75,31191.75,USR000021,Outbound,CMP000023,Commit,Send proposal,27,False
OPP001595,ACC000519,Summit Intelligence 93 - HubSpot-SFDC Integration,2025-04-03,2025-06-07,Negotiation,14299,0.75,10724.25,USR000023,Direct,CMP000019,Pipeline,No next step logged,33,True
OPP001596,ACC000518,Catalyst Dynamics 95 - Lifecycle Redesign,2025-07-11,2025-10-31,Discovery,267798,0.25,66949.5,USR000007,Paid Search,CMP000008,Pipeline,Technical scoping,49,True
OPP001597,ACC000274,Evergreen Intelligence - CRM Cleanup,2025-04-14,2025-08-23,Prospecting,212203,0.1,21220.3,USR000019,Paid Search,CMP000007,Best Case,Schedule discovery,32,False
OPP001598,ACC000050,Clearpath Intelligence - Reporting Build,2025-05-06,2025-08-19,Closed Won,34601,1.0,34601.0,USR000023,Event,CMP000032,Closed,,11,False
OPP001599,ACC000453,Catalyst Solutions 70 - CRM Cleanup,2025-03-24,2025-07-16,Demo,195289,0.4,78115.6,USR000014,Webinar,CMP000033,Pipeline,No next step logged,65,True
OPP001600,ACC000612,Signal Systems - HubSpot-SFDC Integration,2026-01-14,2026-03-07,Demo,5000,0.4,2000.0,USR000005,Event,CMP000001,Pipeline,Technical scoping,29,False
OPP001601,ACC000573,Cobalt Cloud 5 - Lifecycle Redesign,2026-05-23,2026-09-13,Negotiation,92082,0.75,69061.5,USR000023,Referral,CMP000006,Pipeline,Executive follow-up,23,False
